step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
1800,1801.0,262,6.038245394144456,114,3122.0
1810,1811.0,263,5.186490501953579,137,4021.0
1820,1821.0,268,5.572461760685634,121,4682.0
1830,1831.0,266,5.232232461939761,135,5377.0
1840,1841.0,265,5.994343030101085,116,5941.0
1850,1851.0,266,6.205710959738784,119,6572.0
1860,1861.0,266,5.707048677948701,130,7460.0
1870,1871.0,266,6.392280446747766,117,8317.0
1880,1881.0,267,6.093582618985855,123,8865.0
1890,1891.0,268,6.532199131477449,120,9202.0
1900,1901.0,272,6.307320564240052,121,9094.0
1910,1911.0,272,5.918766851025694,125,9695.0
1920,1921.0,273,5.852451855779546,115,9425.0
1930,1931.0,272,6.836258096977851,100,9363.0
1940,1941.0,277,5.984184779630755,127,10071.0
1950,1951.0,277,5.747152843290918,128,10903.0
1960,1961.0,275,5.757384795596643,128,11398.0
1970,1971.0,279,5.905932101481523,132,12300.0
1980,1981.0,280,5.065767756490758,134,12702.0
1990,1991.0,283,5.8413847451389165,140,13604.0
2000,2001.0,284,5.92636846926958,123,14202.0
2010,2011.0,283,6.496461020796574,119,14524.0
2020,2021.0,285,5.834904853938224,141,15322.0
2030,2031.0,280,5.859669196590339,137,16232.0
2040,2041.0,280,5.976686980819528,117,16545.0
2050,2051.0,277,6.323316138646434,120,16676.0
2060,2061.0,277,5.93706100111089,124,16512.0
2070,2071.0,277,6.245264123740945,115,12465.0
2080,2081.0,276,6.574369065939799,109,6322.0
2090,2091.0,273,5.55666023780039,114,4512.0
2100,2101.0,271,6.187985343642705,102,2919.0
2110,2111.0,277,6.124544335613095,116,3167.0
2120,2121.0,275,6.078403443429041,130,4036.0
2130,2131.0,272,6.527595006413661,124,4725.0
2140,2141.0,272,5.849622916292595,138,5799.0
2150,2151.0,272,5.866676039570345,128,6363.0
2160,2161.0,271,5.474101292804443,130,6804.0
2170,2171.0,276,5.66757578345803,135,7534.0
2180,2181.0,278,6.014244360413174,130,8296.0
2190,2191.0,286,5.819806326093532,136,9174.0
2200,2201.0,285,5.76512198562942,142,9801.0
2210,2211.0,288,6.347423023869752,129,10350.0
2220,2221.0,289,6.375713013317324,133,11243.0
2230,2231.0,288,6.638252309939798,133,10916.0
2240,2241.0,290,5.9286130406493776,125,10498.0
2250,2251.0,291,6.050790765814343,137,11389.0
2260,2261.0,288,5.905601902744134,148,12067.0
2270,2271.0,288,5.700026457832568,128,12852.0
2280,2281.0,286,5.5940370526642385,136,13567.0
2290,2291.0,289,5.945710285856807,142,14409.0
2300,2301.0,289,5.708425620089423,142,15306.0
2310,2311.0,285,5.4128655973862845,148,16357.0
2320,2321.0,284,5.102371745097691,149,17471.0
2330,2331.0,287,5.175662828758123,147,18378.0
2340,2341.0,291,4.9246658247600354,163,19542.0
2350,2351.0,289,5.03962346160284,154,20027.0
2360,2361.0,289,5.32011988186248,139,20377.0
2370,2371.0,291,5.253303153238884,141,16197.0
2380,2381.0,291,5.036793235359111,138,13526.0
2390,2391.0,290,5.361112130712663,121,9938.0
2400,2401.0,289,4.928501424927312,142,7322.0
2410,2411.0,286,4.555203572662541,148,5735.0
2420,2421.0,291,4.375102230801415,148,5078.0
2430,2431.0,293,5.050313392057214,143,5700.0
2440,2441.0,296,5.322849983279494,148,6422.0
2450,2451.0,297,5.003298683568057,167,7644.0
