step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
3160,3161.0,263,5.823599502207289,112,7099.0
3170,3171.0,265,5.622593560146598,126,7847.0
3180,3181.0,264,5.558840136645462,121,8246.0
3190,3191.0,264,5.856575334881938,131,9032.0
3200,3201.0,263,5.564508110950629,128,9859.0
3210,3211.0,264,5.872471358421922,108,9738.0
3220,3221.0,268,6.2938538848388825,117,10356.0
3230,3231.0,269,6.033000816648441,124,11233.0
3240,3241.0,270,6.319695511245334,113,11890.0
3250,3251.0,270,6.036971881043665,122,10025.0
3260,3261.0,270,5.791927081278635,115,8924.0
3270,3271.0,271,6.14512095196271,115,9382.0
3280,3281.0,273,6.466269192482643,101,7815.0
3290,3291.0,277,6.260192072694267,111,8021.0
3300,3301.0,273,6.752525705690059,101,7684.0
3310,3311.0,275,6.4185094543739725,125,8564.0
3320,3321.0,274,6.192197865960123,114,9092.0
3330,3331.0,277,5.75584088641807,132,9898.0
3340,3341.0,277,5.8845862909042825,120,10544.0
3350,3351.0,274,6.221051742577142,120,10825.0
3360,3361.0,279,6.140416863103675,126,9815.0
3370,3371.0,279,6.42323397738389,110,8242.0
3380,3381.0,282,6.401405613767141,115,7829.0
3390,3391.0,279,6.230692522388051,124,7254.0
3400,3401.0,278,5.651673893900079,123,5629.0
3410,3411.0,275,5.177397431012148,132,5697.0
3420,3421.0,278,5.753917301151279,119,6121.0
3430,3431.0,276,6.176676430712786,120,6901.0
3440,3441.0,278,6.024308051475251,130,7707.0
3450,3451.0,273,5.916749727257544,129,7464.0
3460,3461.0,274,6.137061385293075,125,8319.0
3470,3471.0,275,6.28709506685492,114,8881.0
3480,3481.0,276,6.350591257742111,121,9162.0
3490,3491.0,276,5.99893937751884,115,9632.0
3500,3501.0,277,6.016700481826733,113,10126.0
3510,3511.0,277,5.850025986337202,131,11005.0
3520,3521.0,272,5.661959589744913,127,11792.0
3530,3531.0,278,5.431947439343877,136,12517.0
3540,3541.0,283,5.718093090463371,135,13345.0
3550,3551.0,285,5.930931473696256,123,13944.0
3560,3561.0,285,5.671198759307843,137,12627.0
3570,3571.0,286,5.866931611303451,132,8779.0
3580,3581.0,284,6.230615755822787,113,9201.0
3590,3591.0,288,6.299815739358575,114,7597.0
