step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
1960,1961.0,284,6.192996414971275,120,11157.0
1970,1971.0,286,5.57297988647502,124,8578.0
1980,1981.0,288,5.168230267895755,123,3960.0
1990,1991.0,285,5.892261197521754,118,1877.0
2000,2001.0,286,5.633114564229085,114,1638.0
2010,2011.0,286,5.961928457673393,114,1831.0
2020,2021.0,285,5.784173977664237,116,2142.0
2030,2031.0,287,6.36188661920207,96,1227.0
2040,2041.0,283,6.856280459338528,96,1642.0
2050,2051.0,282,7.111761742362281,108,2016.0
2060,2061.0,280,6.810031043730701,116,2709.0
2070,2071.0,283,6.55707269253588,122,3187.0
2080,2081.0,280,6.327218554187077,122,3943.0
2090,2091.0,276,6.905377342175132,96,3617.0
2100,2101.0,276,6.926534645393611,97,3816.0
2110,2111.0,279,6.87174616954257,107,4501.0
2120,2121.0,276,6.276632101280705,124,5321.0
2130,2131.0,275,6.461130711988213,106,5693.0
2140,2141.0,272,6.810735572574011,90,5790.0
2150,2151.0,274,7.395640013730442,104,6553.0
2160,2161.0,275,7.216862952787364,107,7140.0
2170,2171.0,279,6.650383493669003,111,7668.0
2180,2181.0,277,6.696584847974979,116,8452.0
2190,2191.0,280,6.778814688661064,117,8997.0
2200,2201.0,270,6.600931621897371,110,9558.0
2210,2211.0,271,6.728986732818049,98,9909.0
2220,2221.0,266,6.564349687140328,96,10308.0
2230,2231.0,266,6.61361982135241,106,11019.0
2240,2241.0,265,6.250823824097217,119,11816.0
2250,2251.0,265,6.161922610017063,112,12321.0
2260,2261.0,269,6.891922145884346,109,12745.0
2270,2271.0,269,6.896030232318852,110,13554.0
2280,2281.0,270,6.421675729719499,116,13161.0
2290,2291.0,272,6.293420180433226,114,12509.0
2300,2301.0,270,6.406998539033765,124,11941.0
2310,2311.0,269,6.777719908154028,100,11075.0
2320,2321.0,264,6.073364691437256,104,11153.0
2330,2331.0,264,6.703737444620622,92,7005.0
2340,2341.0,260,6.350975238199988,89,4373.0
2350,2351.0,262,6.25772849211345,110,2378.0
2360,2361.0,261,5.9415407323605836,114,2570.0
2370,2371.0,264,6.197287032307606,97,2348.0
2380,2381.0,266,6.497100244454356,110,3038.0
2390,2391.0,266,6.2635451480709055,108,3570.0
2400,2401.0,267,6.421635048232906,104,3980.0
2410,2411.0,267,6.506332357105443,119,4602.0
2420,2421.0,267,6.246964387759274,100,5148.0
2430,2431.0,268,6.097182519560665,118,5735.0
2440,2441.0,269,6.3375543075590794,125,6455.0
2450,2451.0,272,6.695569498045883,108,7073.0
2460,2461.0,271,6.720013121018447,112,7746.0
2470,2471.0,274,6.760173417974041,119,8273.0
2480,2481.0,267,6.140183255515983,118,9109.0
2490,2491.0,262,6.2466209055102695,116,9412.0
2500,2501.0,264,5.871312099706887,132,10335.0
2510,2511.0,265,5.963209785037565,113,10942.0
2520,2521.0,263,6.076318182082624,123,11579.0
2530,2531.0,267,6.13679710518036,124,12234.0
2540,2541.0,270,6.48522299415709,102,11903.0
2550,2551.0,273,6.524870087829373,119,12328.0
2560,2561.0,272,6.417646608088132,120,13066.0
2570,2571.0,273,6.613296378614307,119,13849.0
2580,2581.0,272,6.503505918798777,114,14036.0
2590,2591.0,267,6.057488164285061,123,14554.0
2600,2601.0,261,6.086930570382101,103,12549.0
2610,2611.0,260,6.439325328320571,101,11166.0
2620,2621.0,262,5.990335159568407,113,8419.0
2630,2631.0,262,5.958618087881159,120,9051.0
2640,2641.0,261,5.800448888830894,106,7503.0
2650,2651.0,261,6.052437193906856,103,5383.0
2660,2661.0,265,6.31553729253487,104,3456.0
2670,2671.0,264,6.150174737889058,108,3513.0
2680,2681.0,263,6.551644908067067,115,3533.0
2690,2691.0,264,6.5905640840527155,110,3858.0
2700,2701.0,264,6.283683720971607,108,2949.0
2710,2711.0,262,5.584754813180387,128,3575.0
2720,2721.0,265,5.943677126419738,104,3637.0
2730,2731.0,266,6.532716149725786,109,4199.0
2740,2741.0,263,5.9054989646806195,125,4919.0
2750,2751.0,261,6.112203078246736,117,5532.0
2760,2761.0,262,5.622594319126623,119,6202.0
2770,2771.0,264,5.793635815725654,122,6975.0
2780,2781.0,266,5.657746180310897,127,7716.0
2790,2791.0,272,6.151327734074837,121,8411.0
2800,2801.0,273,5.783975783950676,118,8729.0
2810,2811.0,275,5.962650023745215,129,9443.0
2820,2821.0,274,5.755098619647708,121,10102.0
2830,2831.0,279,6.419458212037859,124,10707.0
2840,2841.0,274,5.993919752329273,128,11507.0
2850,2851.0,273,6.3662685588975085,113,11966.0
2860,2861.0,270,6.066848607972051,129,12748.0
2870,2871.0,272,5.676276931368169,128,13759.0
2880,2881.0,267,5.917871272990536,119,14391.0
2890,2891.0,269,5.387772321136954,138,15307.0
2900,2901.0,269,5.509245589016564,126,16250.0
2910,2911.0,276,5.897126790342291,118,16419.0
2920,2921.0,275,6.020237073857422,118,12699.0
2930,2931.0,277,5.793228178139063,118,10085.0
2940,2941.0,281,5.437764831813084,132,8285.0
2950,2951.0,283,4.955289374380798,143,8136.0
2960,2961.0,286,5.178058504652416,141,6836.0
2970,2971.0,289,5.3801690603804575,136,4921.0
2980,2981.0,294,5.483149693686084,130,4374.0
2990,2991.0,298,5.919336549130738,129,4274.0
3000,3001.0,295,5.961842420142078,120,4244.0
3010,3011.0,296,5.750771285758163,148,4664.0
3020,3021.0,301,5.230245294561621,152,5145.0
3030,3031.0,301,5.3826364532974535,153,5954.0
3040,3041.0,301,5.737371453076324,145,6924.0
3050,3051.0,298,5.863616229033769,144,7822.0
3060,3061.0,296,5.501593794738651,151,8719.0
3070,3071.0,295,5.5256192450710335,148,9958.0
3080,3081.0,294,5.211472099298513,150,10869.0
3090,3091.0,290,4.99168824171033,161,11559.0
3100,3101.0,292,5.196646298403433,146,11648.0
3110,3111.0,293,5.019590925636236,156,12661.0
3120,3121.0,294,5.195530209218661,163,13584.0
3130,3131.0,296,5.423314083950944,151,14566.0
3140,3141.0,301,5.162759240395823,154,15436.0
3150,3151.0,300,5.3318654179494684,149,16223.0
3160,3161.0,297,5.037523331409149,146,17178.0
3170,3171.0,300,5.590959185738083,155,18350.0
3180,3181.0,301,4.975640847349168,160,19125.0
3190,3191.0,304,4.854482947078134,159,20054.0
3200,3201.0,308,5.032351674597754,159,20829.0
3210,3211.0,314,4.944239409294433,179,22150.0
3220,3221.0,315,5.192962367312454,155,19444.0
3230,3231.0,319,5.576254540476429,146,16178.0
3240,3241.0,314,5.359732286101008,150,15129.0
3250,3251.0,315,5.493839533470555,143,14111.0
3260,3261.0,315,5.338462365354535,144,10561.0
3270,3271.0,317,5.170581289283867,156,8819.0
3280,3281.0,318,5.681665942151714,141,7280.0
3290,3291.0,316,5.860819184079267,147,5917.0
3300,3301.0,317,6.1059901352815595,131,6855.0
3310,3311.0,318,6.167442717034218,133,7410.0
3320,3321.0,310,6.001228839596985,141,4777.0
3330,3331.0,311,6.209242696980496,134,4828.0
3340,3341.0,307,5.845253510026144,142,5471.0
3350,3351.0,304,5.455093616468425,159,6683.0
3360,3361.0,306,4.948806211273717,160,7683.0
3370,3371.0,307,4.812270241196589,160,8457.0
3380,3381.0,307,5.285476254143608,158,9421.0
3390,3391.0,308,5.897128530617111,138,9956.0
3400,3401.0,309,6.036886795504469,143,10902.0
3410,3411.0,309,5.832251865333018,139,11885.0
3420,3421.0,307,5.452623176514852,139,12512.0
3430,3431.0,307,5.994953776419604,140,13111.0
3440,3441.0,308,5.303525445423893,153,14183.0
3450,3451.0,309,4.840475786923705,163,15255.0
3460,3461.0,306,4.804947948237289,167,16376.0
3470,3471.0,305,5.416085313604036,145,16996.0
3480,3481.0,306,5.3942714927708275,159,17886.0
3490,3491.0,309,4.962226299236673,166,19128.0
3500,3501.0,307,5.110931939918865,154,20075.0
3510,3511.0,308,4.862642232390791,173,21415.0
3520,3521.0,306,5.117348105262926,157,21914.0
3530,3531.0,304,5.292562983148312,158,22346.0
3540,3541.0,307,5.745053598606818,153,20126.0
3550,3551.0,310,5.415127056619215,149,18688.0
3560,3561.0,312,5.391585707796971,130,12836.0
3570,3571.0,318,5.393636905720198,136,8126.0
3580,3581.0,314,6.317686967539936,114,2268.0
3590,3591.0,318,6.3582859440373545,116,1702.0
